marketplacename,stock,tahunterbit,hargabuku,berat,lembartotal,status,urgent,tipetransaksi,servicefee,jumlah_order,jumlahcetak,kategoriutama,kategorisekunder,kategoritersier,statussku,tahun_transaksi,bulan_transaksi,hari_transaksi,dayofyear
3,0,2012.0,90500,0.0,54.0,3,0,0,0,1,0,8,64,69,1,2022,11,29,333
3,0,2018.0,100500,0.0,59.0,3,0,0,0,1,1,3,3,11,0,2022,11,29,333
3,0,2022.0,117000,0.0,59.0,3,0,0,0,1,1,5,22,36,0,2022,11,29,333
3,0,2017.0,111000,0.0,84.0,3,0,0,0,1,1,1,68,40,0,2022,11,29,333
3,0,2021.0,102000,0.0,55.0,3,0,0,0,1,1,8,85,41,0,2022,11,29,333
3,0,2019.0,83000,0.0,38.0,3,0,0,0,1,1,8,46,1,0,2022,11,29,333
3,2,2019.0,99000,0.0,66.0,3,0,0,0,1,1,8,87,53,0,2022,11,29,333
3,0,2013.0,104500,0.0,70.0,3,0,0,0,1,1,8,46,53,0,2022,11,29,333
3,0,2021.0,138000,0.0,78.0,3,0,0,0,1,1,8,46,69,0,2022,11,29,333
3,0,2019.0,77000,0.0,59.0,3,0,0,0,1,1,11,48,53,0,2022,11,29,333
3,0,2015.0,134000,0.0,59.0,3,0,0,0,1,1,4,61,32,0,2022,11,28,332
3,0,2021.0,129000,0.0,59.0,3,0,0,0,1,0,5,40,36,0,2022,11,28,332
3,0,2020.0,67000,0.0,59.0,3,0,0,0,1,1,5,36,4,1,2022,11,28,332
3,0,2019.0,86000,0.0,46.0,3,0,0,0,1,0,4,37,53,0,2022,11,28,332
3,0,2018.0,81000,0.0,54.0,3,0,0,0,1,0,6,52,53,0,2022,11,28,332
3,0,2021.0,136000,0.0,34.0,3,0,0,0,1,1,8,84,16,0,2022,11,28,332
3,0,2017.0,86500,0.0,34.0,3,0,0,0,1,1,7,71,53,0,2022,11,28,332
3,1,2018.0,93500,0.0,59.0,3,0,0,0,1,2,5,16,53,1,2022,11,28,332
6,0,2021.0,127000,257.0,70.0,3,0,1,0,1,1,6,81,47,0,2022,11,28,332
3,0,2017.0,82500,0.0,30.0,3,0,0,0,1,2,4,37,53,0,2022,11,28,332
3,0,2020.0,91000,0.0,53.0,3,0,0,0,1,1,8,84,53,0,2022,11,28,332
3,0,2015.0,83000,0.0,42.0,3,0,0,0,1,0,2,28,53,0,2022,11,28,332
3,0,2019.0,74000,0.0,43.0,3,0,0,0,1,1,4,53,53,0,2022,11,28,332
3,1,2020.0,65000,0.0,30.0,3,0,0,0,1,0,4,37,53,0,2022,11,28,332
7,2,2017.0,109000,0.0,84.0,1,0,1,0,1,0,11,50,53,1,2022,11,28,332
3,0,2022.0,120000,0.0,59.0,3,0,0,0,1,1,10,24,53,0,2022,11,28,332
3,0,2019.0,76000,0.0,38.0,3,0,0,0,1,1,8,46,72,0,2022,11,28,332
3,0,2019.0,67000,0.0,59.0,3,0,0,0,1,2,4,61,32,0,2022,11,28,332
3,0,2017.0,92000,0.0,45.0,1,0,0,8406,1,1,3,66,53,0,2022,11,28,332
3,3,2014.0,101500,0.0,59.0,3,0,0,0,1,0,5,16,53,0,2022,11,28,332
3,2,2019.0,99000,0.0,66.0,3,0,0,0,1,1,8,87,53,0,2022,11,28,332
3,0,2015.0,151000,0.0,134.0,3,0,0,0,1,1,3,60,45,0,2022,11,28,332
3,0,2019.0,40500,0.0,16.0,3,0,0,0,1,0,4,37,53,0,2022,11,28,332
3,0,2021.0,110000,0.0,59.0,3,0,0,0,1,1,7,71,53,0,2022,11,28,332
3,0,2019.0,67000,0.0,29.0,3,0,0,0,1,1,11,48,53,0,2022,11,28,332
3,1,2018.0,45000,0.0,22.0,3,0,0,0,1,0,4,61,32,0,2022,11,28,332
3,0,2019.0,176000,0.0,114.0,3,0,0,0,1,1,4,53,53,0,2022,11,28,332
3,0,2013.0,164000,0.0,148.0,3,0,0,0,1,2,4,61,32,1,2022,11,28,332
3,1,2019.0,67000,0.0,59.0,3,0,0,0,1,1,6,81,16,0,2022,11,28,332
3,1,2019.0,92000,0.0,47.0,3,0,0,0,2,0,0,18,53,0,2022,11,28,332
3,0,2019.0,81000,0.0,39.0,3,0,0,0,1,1,5,41,3,0,2022,11,28,332
3,0,2021.0,167000,0.0,59.0,3,0,0,0,1,1,6,52,68,0,2022,11,28,332
3,2,2022.0,90000,0.0,43.0,3,0,0,0,1,2,10,24,53,0,2022,11,28,332
3,0,2019.0,116000,0.0,58.0,3,0,0,0,1,1,6,45,53,0,2022,11,28,332
3,0,2021.0,178000,0.0,129.0,3,0,0,0,1,0,8,46,69,0,2022,11,28,332
3,0,2019.0,146000,0.0,59.0,3,0,0,0,1,1,3,51,12,0,2022,11,28,332
3,0,2020.0,88000,0.0,48.0,3,0,0,0,1,1,1,68,17,0,2022,11,28,332
3,0,2017.0,116000,0.0,92.0,3,0,0,0,1,2,4,37,53,0,2022,11,28,332
3,0,2021.0,91000,0.0,53.0,3,0,0,0,1,1,5,41,47,0,2022,11,28,332
3,0,2019.0,73000,0.0,33.0,3,0,0,0,1,1,5,41,19,0,2022,11,28,332
3,0,2017.0,86500,0.0,48.0,1,0,0,7820,1,0,0,18,24,0,2022,11,28,332
3,0,2017.0,111000,0.0,84.0,3,0,0,0,1,1,1,68,40,0,2022,11,28,332
3,2,2017.0,95500,0.0,62.0,3,0,0,0,1,0,4,37,24,0,2022,11,28,332
3,0,2022.0,264000,0.0,113.0,3,0,0,0,1,1,8,46,69,0,2022,11,28,332
3,2,2019.0,47000,0.0,59.0,1,0,0,3808,1,0,7,26,45,0,2022,11,28,332
3,0,2012.0,119000,0.0,99.0,1,0,0,19684,1,0,4,53,5,0,2022,11,28,332
3,0,2018.0,92000,0.0,45.0,1,0,0,19684,1,1,4,53,53,0,2022,11,28,332
3,0,2021.0,93000,0.0,59.0,1,0,0,8512,1,1,0,27,22,1,2022,11,28,332
3,2,2020.0,76000,0.0,59.0,1,0,0,0,1,0,11,48,53,0,2022,11,28,332
7,0,2021.0,127000,257.0,70.0,1,0,1,0,1,1,6,81,47,0,2022,11,28,332
7,0,2021.0,127000,257.0,70.0,1,0,1,0,8,8,6,81,47,0,2022,11,28,332
7,0,2021.0,127000,257.0,70.0,1,0,1,0,1,1,6,81,47,0,2022,11,28,332
3,0,2016.0,152000,0.0,135.0,1,0,0,0,1,1,8,0,69,0,2022,11,28,332
5,5,2016.0,76000,0.0,31.0,1,0,0,0,1,0,8,90,69,0,2022,11,28,332
3,0,2018.0,168000,0.0,152.0,3,0,0,0,1,1,5,40,53,0,2022,11,28,332
3,0,2019.0,74000,0.0,59.0,3,0,0,0,1,1,3,66,45,0,2022,11,28,332
2,1,2018.0,37000,0.0,16.0,1,0,0,0,1,0,11,11,53,0,2022,11,28,332
3,2,2019.0,62000,0.0,59.0,3,0,0,0,1,0,10,79,53,0,2022,11,28,332
3,0,2017.0,118000,0.0,97.0,3,0,0,0,1,1,6,81,41,0,2022,11,28,332
3,2,2014.0,103000,0.0,75.0,3,0,0,0,1,0,5,31,53,0,2022,11,28,332
3,0,2019.0,138000,0.0,101.0,3,0,0,0,1,1,10,24,53,0,2022,11,28,332
3,2,2019.0,93000,0.0,51.0,1,0,0,8512,1,0,11,54,53,1,2022,11,28,332
7,0,2019.0,74000,0.0,30.0,1,0,1,0,1,2,4,61,32,0,2022,11,28,332
7,0,2021.0,149000,185.0,59.0,1,0,1,0,1,1,10,24,53,0,2022,11,28,332
3,1,2019.0,136000,0.0,59.0,1,0,0,10534,1,0,10,70,53,1,2022,11,28,332
3,1,2021.0,76000,0.0,35.0,3,0,0,0,1,0,10,59,45,1,2022,11,28,332
3,0,2019.0,74000,0.0,59.0,1,0,0,6832,1,2,4,37,53,0,2022,11,28,332
4,2,2019.0,99000,0.0,66.0,3,0,0,0,1,1,8,87,53,0,2022,11,28,332
3,0,2018.0,90000,0.0,53.0,3,0,0,0,1,0,10,25,24,1,2022,11,28,332
3,2,2019.0,64000,0.0,59.0,3,0,0,0,1,2,4,61,32,0,2022,11,27,331
5,2,2020.0,102000,0.0,59.0,1,0,0,7187,1,2,8,21,17,1,2022,11,27,331
3,0,2021.0,70000,0.0,40.0,1,0,0,6384,1,0,10,70,53,0,2022,11,27,331
4,0,2022.0,160000,0.0,113.0,3,0,0,0,1,0,5,41,0,0,2022,11,27,331
6,1,2021.0,415000,0.0,181.0,3,0,1,0,3,3,3,51,11,0,2022,11,27,331
6,1,2017.0,71000,0.0,23.0,1,0,1,0,1,2,5,36,53,0,2022,11,27,331
3,1,2016.0,88000,0.0,50.0,3,0,0,0,1,2,5,41,53,1,2022,11,27,331
3,0,2022.0,117000,0.0,59.0,3,0,0,0,1,1,5,22,36,0,2022,11,27,331
3,2,2019.0,88000,0.0,47.0,3,0,0,0,1,2,4,55,53,0,2022,11,27,331
3,0,2019.0,176000,0.0,114.0,3,0,0,0,1,1,4,53,53,0,2022,11,27,331
3,0,2021.0,126000,0.0,59.0,3,0,0,0,1,1,10,70,45,0,2022,11,27,331
3,1,2017.0,97500,0.0,65.0,3,0,0,0,1,0,8,45,53,0,2022,11,27,331
3,1,2019.0,67000,0.0,59.0,3,0,0,0,1,1,6,81,16,0,2022,11,27,331
3,0,2019.0,110000,0.0,59.0,3,0,0,0,1,1,10,79,53,0,2022,11,27,331
3,0,2021.0,80000,0.0,59.0,3,0,0,0,1,1,5,34,28,0,2022,11,27,331
3,0,2018.0,79000,0.0,54.0,3,0,0,0,1,0,6,81,53,0,2022,11,27,331
3,2,2019.0,64000,0.0,59.0,3,0,0,0,1,2,4,61,32,0,2022,11,27,331
3,0,2019.0,67000,0.0,31.0,3,0,0,0,1,1,8,46,72,0,2022,11,27,331
3,516,2018.0,121000,0.0,102.0,1,0,0,0,16,0,8,46,53,0,2022,11,27,331
2,0,2019.0,55000,0.0,22.0,1,0,0,0,1,2,11,11,53,0,2022,11,27,331
2,2,2020.0,43000,0.0,14.0,1,0,0,0,1,2,11,11,53,0,2022,11,27,331
2,1,2018.0,37000,0.0,16.0,1,0,0,0,1,0,11,11,53,0,2022,11,27,331
3,0,2019.0,73000,0.0,59.0,3,0,0,0,1,1,2,7,63,0,2022,11,27,331
5,0,2022.0,102000,0.0,59.0,1,0,0,14374,2,2,6,45,16,0,2022,11,27,331
3,0,2019.0,107000,0.0,59.0,1,0,0,10002,1,1,8,46,72,0,2022,11,27,331
5,0,2015.0,126000,0.0,107.0,1,0,0,0,1,1,10,47,53,1,2022,11,27,331
3,0,2019.0,133000,0.0,59.0,3,0,0,0,1,1,3,51,69,0,2022,11,27,331
3,1,2017.0,63000,0.0,59.0,3,0,0,0,1,0,4,55,53,0,2022,11,27,331
3,2,2019.0,88000,0.0,47.0,3,0,0,0,1,2,4,55,53,0,2022,11,27,331
3,1,2018.0,98000,0.0,66.0,3,0,0,0,1,0,7,71,49,0,2022,11,27,331
3,0,2019.0,129000,0.0,80.0,3,0,0,0,1,1,3,51,5,0,2022,11,27,331
2,5,2020.0,64000,0.0,28.0,1,0,0,0,1,2,6,81,47,0,2022,11,27,331
2,0,2018.0,86000,0.0,59.0,1,0,0,0,1,1,1,30,43,1,2022,11,27,331
2,0,2021.0,79000,0.0,59.0,1,0,0,0,1,0,1,30,59,0,2022,11,27,331
2,0,2019.0,83000,0.0,41.0,1,0,0,0,1,0,1,30,53,0,2022,11,27,331
3,1,2019.0,67000,0.0,59.0,3,0,0,0,1,1,6,81,16,0,2022,11,27,331
3,0,2022.0,117000,0.0,59.0,3,0,0,0,1,1,5,22,36,0,2022,11,27,331
3,0,2017.0,111000,0.0,84.0,3,0,0,0,1,1,1,68,40,0,2022,11,27,331
7,0,2019.0,50000,0.0,26.0,1,0,1,0,1,2,5,31,26,1,2022,11,27,331
6,0,2019.0,57000,0.0,28.0,3,0,1,0,1,1,8,46,72,1,2022,11,27,331
6,1,2013.0,211000,0.0,198.0,3,0,1,0,1,1,6,81,53,1,2022,11,27,331
6,0,2015.0,231000,0.0,219.0,3,0,1,0,1,1,3,13,68,1,2022,11,27,331
6,0,2014.0,121500,0.0,104.0,3,0,1,0,1,1,8,46,53,0,2022,11,27,331
6,0,2016.0,101500,0.0,64.0,3,0,1,0,1,1,8,87,41,0,2022,11,27,331
6,0,2019.0,77000,0.0,39.0,3,0,1,0,1,1,8,87,36,0,2022,11,27,331
6,0,2016.0,71000,0.0,22.0,3,0,1,0,1,0,8,46,72,0,2022,11,27,331
6,0,2013.0,104500,0.0,70.0,3,0,1,0,1,0,8,46,53,0,2022,11,27,331
6,2,2013.0,110000,0.0,87.0,3,0,1,0,1,1,8,46,53,1,2022,11,27,331
6,0,2018.0,171000,0.0,66.0,3,0,1,0,1,1,8,87,72,0,2022,11,27,331
3,2,2019.0,99000,0.0,66.0,3,0,0,0,1,1,8,87,53,0,2022,11,27,331
3,0,2018.0,107000,0.0,59.0,3,0,0,0,1,1,8,85,69,0,2022,11,27,331
3,0,2019.0,112000,0.0,59.0,3,0,0,0,1,1,8,85,41,0,2022,11,27,331
3,0,2019.0,93000,0.0,49.0,1,0,0,0,1,1,8,46,72,0,2022,11,27,331
3,0,2022.0,69000,0.0,32.0,3,0,0,0,1,0,10,33,53,0,2022,11,27,331
3,0,2021.0,76000,0.0,59.0,3,0,0,0,1,1,5,29,53,0,2022,11,27,331
3,0,2021.0,102000,0.0,56.0,3,0,0,0,1,1,8,85,69,0,2022,11,27,331
3,0,2019.0,164000,0.0,59.0,3,0,0,0,1,1,10,79,60,0,2022,11,27,331
3,0,2019.0,160000,0.0,59.0,3,0,0,0,1,0,6,19,69,0,2022,11,27,331
3,0,2019.0,93000,0.0,49.0,1,0,0,0,1,1,8,46,72,0,2022,11,27,331
3,0,2021.0,68000,0.0,59.0,3,0,0,0,1,0,8,46,69,0,2022,11,27,331
7,0,2018.0,107000,0.0,75.0,1,0,1,0,1,1,5,31,53,0,2022,11,27,331
7,0,2021.0,106000,0.0,58.0,1,0,1,0,1,1,5,29,28,1,2022,11,27,331
7,1,2015.0,87500,0.0,49.0,1,0,1,0,1,0,5,31,26,1,2022,11,27,331
3,0,2021.0,54000,0.0,23.0,3,0,0,0,1,2,1,68,53,0,2022,11,27,331
6,1,2016.0,105500,0.0,79.0,3,0,1,0,1,0,8,46,53,0,2022,11,27,331
7,0,2021.0,216000,0.0,103.0,1,0,1,0,1,1,11,48,53,0,2022,11,27,331
6,0,2017.0,224000,0.0,212.0,3,0,1,0,1,1,8,46,53,0,2022,11,27,331
3,0,2014.0,71000,0.0,22.0,3,0,0,0,1,0,0,27,34,0,2022,11,27,331
4,0,2019.0,107000,0.0,59.0,3,0,0,0,1,2,1,58,53,0,2022,11,27,331
3,1,2018.0,82000,0.0,41.0,3,0,0,0,1,0,5,31,53,0,2022,11,26,330
3,0,2022.0,107000,0.0,59.0,3,0,0,0,1,1,4,37,46,0,2022,11,26,330
3,1,2012.0,55000,0.0,30.0,3,0,0,0,1,0,8,64,53,0,2022,11,26,330
3,0,2019.0,106500,0.0,73.0,3,0,0,0,1,1,3,15,53,1,2022,11,26,330
3,0,2017.0,89000,0.0,59.0,3,0,0,0,1,1,5,16,53,0,2022,11,26,330
3,0,2019.0,111000,0.0,62.0,3,0,0,0,1,1,8,85,73,1,2022,11,26,330
3,0,2019.0,122000,0.0,59.0,3,0,0,0,1,1,1,91,59,1,2022,11,26,330
3,0,2019.0,135000,0.0,85.0,1,0,0,0,1,1,1,68,43,0,2022,11,26,330
3,0,2019.0,164000,0.0,59.0,1,0,0,0,1,1,10,79,60,0,2022,11,26,330
3,0,2022.0,99000,191.0,53.0,1,0,0,0,1,1,7,71,53,1,2022,11,26,330
3,0,2019.0,183000,0.0,107.0,1,0,0,0,1,1,10,79,60,0,2022,11,26,330
3,0,2018.0,208000,0.0,195.0,1,0,0,20748,1,1,4,53,53,0,2022,11,26,330
3,0,2020.0,88000,0.0,48.0,1,0,0,7560,1,1,1,68,17,0,2022,11,26,330
4,0,2021.0,90000,0.0,59.0,3,0,0,0,1,0,3,13,41,0,2022,11,26,330
3,0,2017.0,92000,0.0,45.0,1,0,0,8406,1,1,3,3,53,1,2022,11,26,330
6,0,2019.0,84000,0.0,59.0,1,0,1,0,2,2,11,50,53,0,2022,11,26,330
6,0,2019.0,84000,0.0,59.0,1,0,1,0,4,4,11,50,53,0,2022,11,26,330
6,0,2019.0,84000,0.0,59.0,1,0,1,0,1,2,11,50,53,0,2022,11,26,330
6,0,2019.0,84000,0.0,59.0,1,0,1,0,5,6,11,50,53,0,2022,11,26,330
6,0,2019.0,84000,0.0,59.0,1,0,1,0,1,2,11,50,53,0,2022,11,26,330
6,0,2019.0,142000,0.0,80.0,3,0,1,0,3,4,0,27,53,0,2022,11,26,330
6,0,2019.0,84000,0.0,59.0,1,0,1,0,2,2,11,50,53,0,2022,11,26,330
6,0,2019.0,84000,0.0,59.0,1,0,1,0,1,2,11,50,53,0,2022,11,26,330
6,0,2019.0,84000,0.0,59.0,1,0,1,0,1,2,11,50,53,0,2022,11,26,330
6,0,2019.0,84000,0.0,59.0,1,0,1,0,24,24,11,50,53,0,2022,11,26,330
3,0,2021.0,281000,0.0,101.0,3,0,0,0,1,1,4,78,49,0,2022,11,26,330
3,0,2022.0,90000,0.0,59.0,3,0,0,0,1,1,5,40,43,0,2022,11,26,330
3,0,2019.0,107000,0.0,59.0,3,0,0,0,1,0,1,58,53,0,2022,11,26,330
3,0,2019.0,171000,0.0,113.0,3,0,0,0,1,1,4,61,61,0,2022,11,26,330
3,1,2019.0,67000,0.0,59.0,3,0,0,0,1,1,6,81,16,0,2022,11,26,330
3,0,2020.0,188000,0.0,126.0,3,0,0,0,1,0,10,24,53,0,2022,11,26,330
3,2,2019.0,64000,0.0,59.0,3,0,0,0,1,0,4,61,32,0,2022,11,26,330
3,0,2021.0,123000,0.0,59.0,3,0,0,0,1,1,5,29,36,0,2022,11,26,330
3,0,2019.0,100000,0.0,66.0,3,0,0,0,1,1,5,29,28,0,2022,11,26,330
3,0,2018.0,79000,0.0,54.0,3,0,0,0,1,0,6,81,53,0,2022,11,26,330
3,0,2022.0,129000,0.0,76.0,3,0,0,0,1,1,6,52,53,0,2022,11,26,330
3,0,2019.0,129000,0.0,76.0,3,0,0,0,1,1,6,52,69,0,2022,11,26,330
3,0,2021.0,165000,0.0,102.0,3,0,0,0,1,1,4,37,53,0,2022,11,26,330
3,0,2020.0,104000,0.0,76.0,3,0,0,0,1,1,4,55,53,0,2022,11,26,330
3,0,2022.0,112000,0.0,59.0,3,0,0,0,1,1,5,41,1,0,2022,11,26,330
3,0,2018.0,92000,0.0,45.0,3,0,0,0,1,1,7,71,53,0,2022,11,26,330
3,1,2019.0,108000,0.0,59.0,3,0,0,0,1,0,8,0,74,0,2022,11,26,330
3,2,2019.0,145000,0.0,82.0,1,0,0,0,1,0,3,66,11,0,2022,11,26,330
3,1,2019.0,80000,0.0,38.0,1,0,0,7504,1,2,5,34,53,0,2022,11,26,330
3,0,2014.0,98000,0.0,57.0,1,0,0,9044,1,1,6,45,24,1,2022,11,26,330
3,0,2018.0,113000,0.0,59.0,1,0,0,10080,1,1,7,71,53,0,2022,11,26,330
3,2,2019.0,99000,0.0,66.0,1,0,0,9150,1,1,8,87,53,0,2022,11,26,330
3,1,2013.0,81500,0.0,59.0,1,0,0,7672,1,0,11,50,42,0,2022,11,26,330
3,0,2021.0,78000,0.0,27.0,3,0,0,0,1,1,5,31,26,0,2022,11,26,330
3,0,2022.0,112000,0.0,59.0,3,0,0,0,1,1,8,46,72,0,2022,11,26,330
3,0,2019.0,76000,0.0,59.0,3,0,0,0,1,0,8,46,72,0,2022,11,26,330
3,0,2021.0,140000,0.0,97.0,1,0,0,72576,2,2,10,24,53,0,2022,11,26,330
3,0,2019.0,91000,0.0,53.0,1,0,0,72576,2,2,10,24,43,0,2022,11,26,330
3,0,2021.0,71000,0.0,34.0,3,0,0,0,1,1,2,8,11,0,2022,11,26,330
7,2,2017.0,87500,0.0,49.0,1,0,1,0,1,2,8,0,53,0,2022,11,26,330
3,0,2014.0,89000,0.0,39.0,3,0,0,0,1,1,8,46,53,1,2022,11,26,330
4,0,2015.0,273000,0.0,264.0,1,0,0,0,1,1,3,13,5,0,2022,11,26,330
2,2,2019.0,49000,0.0,18.0,1,0,0,0,1,2,11,11,53,0,2022,11,26,330
3,0,2019.0,95500,0.0,63.0,1,0,0,7013,1,1,6,45,69,0,2022,11,26,330
3,516,2018.0,121000,0.0,102.0,1,0,0,11491,1,0,8,46,53,0,2022,11,26,330
3,0,2020.0,199000,0.0,91.0,3,0,0,0,1,1,8,46,72,0,2022,11,26,330
3,0,2021.0,59000,0.0,23.0,3,0,0,0,1,1,5,41,28,0,2022,11,26,330
3,0,2018.0,83000,0.0,59.0,3,0,0,0,1,0,8,86,45,0,2022,11,26,330
3,0,2022.0,112000,0.0,59.0,3,0,0,0,1,1,3,51,71,0,2022,11,26,330
3,0,2019.0,115000,0.0,59.0,3,0,0,0,1,1,6,52,53,1,2022,11,26,330
3,0,2018.0,168000,0.0,152.0,3,0,0,0,1,0,5,40,53,0,2022,11,26,330
3,0,2019.0,138000,0.0,59.0,3,0,0,0,1,1,3,6,11,0,2022,11,26,330
6,0,2021.0,138000,0.0,52.0,3,0,1,0,1,1,8,20,18,1,2022,11,26,330
6,0,2017.0,207000,0.0,182.0,3,0,1,0,1,1,3,51,53,0,2022,11,26,330
6,0,2021.0,92000,0.0,64.0,3,0,1,0,1,1,5,29,36,0,2022,11,26,330
3,0,2022.0,105000,0.0,59.0,3,0,0,0,1,1,4,61,32,0,2022,11,26,330
3,0,2018.0,140000,0.0,119.0,3,0,0,0,1,1,8,67,36,0,2022,11,26,330
3,0,2019.0,67000,0.0,59.0,3,0,0,0,1,0,4,61,32,0,2022,11,26,330
3,0,2015.0,101500,0.0,59.0,1,0,0,0,1,1,2,7,53,0,2022,11,26,330
3,0,2020.0,82000,0.0,43.0,1,0,0,0,1,0,0,27,53,1,2022,11,26,330
3,0,2020.0,98000,0.0,52.0,1,0,0,32928,2,2,10,24,53,0,2022,11,26,330
3,0,2019.0,75000,0.0,45.0,1,0,0,32928,2,0,10,24,53,0,2022,11,26,330
3,0,2022.0,112000,0.0,120.0,1,0,0,21056,2,0,0,27,53,0,2022,11,26,330
6,0,2022.0,197000,0.0,82.0,1,0,1,0,5,5,5,36,69,1,2022,11,26,330
3,0,2016.0,131000,0.0,112.0,3,0,0,0,1,0,6,52,53,1,2022,11,26,330
3,0,2019.0,134000,0.0,65.0,1,0,0,72576,2,2,4,53,21,0,2022,11,26,330
3,50,2018.0,93500,0.0,48.0,3,0,0,0,1,1,8,46,53,0,2022,11,25,329
3,1,2019.0,67000,0.0,59.0,3,0,0,0,1,1,6,81,16,0,2022,11,25,329
3,1,2019.0,92000,0.0,47.0,3,0,0,0,1,0,0,18,53,0,2022,11,25,329
3,0,2018.0,92000,0.0,45.0,3,0,0,0,1,0,7,71,53,0,2022,11,25,329
3,1,2018.0,54000,0.0,59.0,3,0,0,0,1,2,4,61,32,0,2022,11,25,329
6,0,2019.0,133000,0.0,50.0,3,0,1,0,1,0,8,46,69,0,2022,11,25,329
6,0,2019.0,148000,0.0,74.0,3,0,1,0,1,1,8,85,69,1,2022,11,25,329
6,0,2019.0,112000,0.0,59.0,3,0,1,0,1,0,8,85,41,0,2022,11,25,329
6,0,2022.0,143000,0.0,56.0,3,0,1,0,1,1,8,46,53,0,2022,11,25,329
3,0,2022.0,127000,0.0,70.0,3,0,0,0,1,1,8,86,45,0,2022,11,25,329
3,0,2019.0,212000,0.0,130.0,3,0,0,0,1,1,5,16,53,1,2022,11,25,329
3,0,2018.0,97000,0.0,64.0,3,0,0,0,1,0,4,61,53,0,2022,11,25,329
3,1,2016.0,105500,0.0,79.0,3,0,0,0,1,0,8,46,53,0,2022,11,25,329
3,0,2015.0,102000,0.0,64.0,3,0,0,0,1,0,8,46,72,0,2022,11,25,329
3,0,2021.0,84000,0.0,59.0,3,0,0,0,1,1,3,51,53,0,2022,11,25,329
3,1,2013.0,90000,0.0,59.0,3,0,0,0,1,2,8,46,53,0,2022,11,25,329
3,0,2018.0,105000,0.0,56.0,3,0,0,0,1,1,3,51,36,0,2022,11,25,329
3,1,2019.0,83000,0.0,59.0,3,0,0,0,1,2,3,62,12,0,2022,11,25,329
3,0,2019.0,116000,0.0,58.0,3,0,0,0,1,1,6,45,53,0,2022,11,25,329
3,0,2019.0,204000,0.0,59.0,3,0,0,0,1,1,3,51,51,1,2022,11,25,329
3,1,2019.0,135000,0.0,59.0,3,0,0,0,1,0,10,47,53,0,2022,11,25,329
3,0,2013.0,116500,0.0,94.0,3,0,0,0,1,1,6,5,53,0,2022,11,25,329
3,0,2012.0,78000,0.0,50.0,3,0,0,0,1,0,0,27,53,0,2022,11,25,329
3,0,2021.0,70000,0.0,37.0,3,0,0,0,1,1,4,61,53,0,2022,11,25,329
3,1,2018.0,70000,0.0,19.0,3,0,0,0,1,2,2,7,53,0,2022,11,25,329
3,0,2022.0,132000,0.0,41.0,3,0,0,0,1,1,1,68,75,1,2022,11,25,329
4,0,2018.0,95500,0.0,52.0,1,0,0,0,1,1,6,19,53,0,2022,11,25,329
3,1,2019.0,80000,0.0,38.0,3,0,0,0,1,2,5,34,53,0,2022,11,25,329
3,3,2018.0,76000,0.0,31.0,3,0,0,0,1,2,5,34,14,0,2022,11,25,329
3,0,2018.0,101000,0.0,59.0,3,0,0,0,1,0,2,7,53,0,2022,11,25,329
2,1,2018.0,37000,0.0,16.0,1,0,0,0,1,0,11,11,53,0,2022,11,25,329
3,0,2020.0,91000,0.0,47.0,3,0,0,0,1,1,1,58,36,0,2022,11,25,329
3,3,2013.0,80000,0.0,37.0,3,0,0,0,1,0,4,61,53,0,2022,11,25,329
3,1,2016.0,72500,0.0,26.0,3,0,0,0,1,2,1,38,53,0,2022,11,25,329
3,3,2020.0,34000,0.0,59.0,3,0,0,0,1,0,4,61,32,0,2022,11,25,329
3,0,2019.0,40500,0.0,16.0,3,0,0,0,1,0,4,37,53,0,2022,11,25,329
2,0,2022.0,112000,0.0,120.0,1,0,0,0,1,0,0,27,53,0,2022,11,25,329
3,0,2019.0,107000,0.0,59.0,3,0,0,0,1,0,1,58,53,0,2022,11,25,329
3,1,2021.0,66000,0.0,27.0,3,0,0,0,1,0,4,61,45,0,2022,11,25,329
5,0,2015.0,91000,0.0,59.0,1,0,0,3645,1,0,8,64,53,0,2022,11,25,329
3,0,2019.0,69000,0.0,33.0,3,0,0,0,1,1,5,41,53,0,2022,11,25,329
3,0,2021.0,110000,0.0,59.0,3,0,0,0,1,1,7,71,53,0,2022,11,25,329
5,0,2014.0,170000,0.0,154.0,1,0,0,13345,1,1,6,52,68,0,2022,11,25,329
3,0,2015.0,98000,0.0,67.0,3,0,0,0,1,2,5,31,53,0,2022,11,25,329
3,13,2019.0,80000,0.0,38.0,3,0,0,0,1,2,4,61,53,0,2022,11,25,329
5,0,2021.0,197000,0.0,59.0,1,0,0,13410,1,0,6,19,69,0,2022,11,25,329
5,0,2020.0,127000,0.0,79.0,1,0,0,13410,1,1,8,88,69,1,2022,11,25,329
3,1,2019.0,67000,0.0,59.0,3,0,0,0,1,1,6,81,16,0,2022,11,25,329
5,0,2020.0,101000,0.0,73.0,1,0,0,3960,1,0,8,93,53,0,2022,11,25,329
3,0,2019.0,67000,0.0,36.0,3,0,0,0,1,2,11,50,53,0,2022,11,25,329
3,0,2019.0,92000,0.0,59.0,3,0,0,0,1,1,1,38,53,0,2022,11,25,329
3,2,2019.0,64000,0.0,59.0,3,0,0,0,1,0,4,61,32,0,2022,11,25,329
3,0,2019.0,74000,0.0,43.0,3,0,0,0,1,1,4,53,53,0,2022,11,25,329
